Gaussian
-0,445621682
0,772926791
-0,890094364
-0,199939311
-0,95163101
0,015953235
-1,986262912
0,715555308
-0,089672611
1,058544151
1,014835156
-0,140076924
-0,601074271
0,389319322
0,548468148
0,28007301
0,489797749
-0,817584589
2,07566912
0,00166869
-2,602463087
1,111670231
-1,098797934
-0,097513881
0,987208557
1,146710558
-0,707381712
0,337386691
-0,268633243
-0,233103904
0,074416114
0,272465784
1,897315689
0,171907915
-1,552401055
0,187552067
-0,323888988
0,516631615
-0,425938897
1,29356779
-1,803098263
0,459827914
0,597098494
0,104072327
0,10144315
-0,048271058
-1,17318905
-1,024506854
1,068336888
-0,296740576
0,625378398
-1,444194625
1,848716698
-0,543364572
0,52564807
-0,895927051
-0,533833191
0,08379561
1,046670372
-0,545244844
0,765041813
-0,18638358
0,08901557
-1,150174804
1,078479279
0,916680588
-0,870705509
0,172356646
1,933939414
-1,662897425
0,231330618
-0,529864508
0,058555215
-0,55258014
1,341910164
-0,321904803
-1,067067251
0,40216437
0,347883146
0,436267998
1,056601971
0,243693938
-0,396572537
2,106432228
-0,030842522
0,267905332
0,544520863
-0,318269422
1,5536998
1,839207907
0,118123329
0,748551369
0,302203186
0,041935388
-2,087255422
0,183870418
-0,9097196
-1,126684743
-0,938921958
0,499352529
1,562054055
-0,493072663
0,836134735
0,35484905
0,435757904
1,413269845
-1,069525707
0,734931507
-1,234504698
0,459197391
0,476210581
0,701585531
-1,462531343
-1,419299653
0,204965125
0,320287937
1,324961774
0,491098439
-1,191113523
-0,324406815
0,45774602
0,764283799
-1,796719952
-0,503733001
-0,687019193
0,460950204
-1,919113765
0,714990953
0,460723575
-1,038621528
-0,776843456
1,116502076
-0,743846132
0,561689154
1,196988504
-1,072621699
0,910033318
1,22727133
-0,24883472
-0,171152538
-0,34991984
1,056707929
1,027932415
-0,093376776
-0,177867648
0,091596123
-0,250626996
-0,197380893
0,045975128
-0,200815798
2,248465439
2,384318497
1,693682483
-0,892118983
-0,807651028
0,708349015
-1,456764423
-2,385138375
-0,272249655
-0,623237434
-0,402652269
0,269890539
1,195881904
0,578388084
-0,898570615
-1,857972855
-0,130265848
-1,009078016
0,241761799
-0,015630152
0,2969314
-1,522814605
-0,483129837
0,656176683
-0,116264882
-0,083454993
-0,015283848
-1,353541226
-1,195002876
-0,816583479
-1,616066122
0,02225095
-0,23397299
-1,405206481
-0,033003686
0,235055756
1,712383465
0,330306568
-0,396231941
0,067549224
1,132576287
1,454975105
0,130310444
-0,317450823
-0,352217109
0,778984439
-1,476882119
0,989583559
0,052188866
0,120401511
-0,079991941
1,466112666
0,387780495
0,332317211
0,513160299
0,141481275
-1,816347427
-0,672098594
0,63388872
1,130495078
0,442218788
-1,034422938
-0,145556114
0,112295748
0,506859256
-1,104622678
-0,515151153
-0,392720612
0,448592514
0,311377736
0,068492941
1,965450279
0,458373497
-2,862870936
-0,017122918
-1,077914755
-0,603277385
-0,421770729
-0,403704277
-0,210734256
1,281953595
-1,587550056
0,713114182
-0,436304037
-0,516015976
-1,145417458
-0,650681035
1,276287531
-0,402875566
-1,51605853
0,97791189
0,711071712
-0,353227677
0,503110369
-1,513961014
0,203144422
0,483211634
0,336835296
1,936224825
0,408659722
-0,983149805
0,375680139
1,257570419
0,054027409
-0,182055328
-1,213828168
1,750116894
-0,999943492
-0,888394129
0,157259556
0,807056763
-0,973186082
-1,851846753
0,726279105
0,185445182
0,369136963
-0,570380747
1,41105358
1,431294951
-1,681412031
1,683631894
-1,125536534
-1,447001356
-0,931623609
-0,367147723
0,894195435
0,329543845
0,894912558
0,880617179
0,680989792
-1,215392515
0,209320383
0,779713292
-0,660903472
-0,398539585
-0,192828064
1,265982207
-0,290194532
-0,188045611
1,183488062
-1,600133228
1,257179871
-0,918147718
-0,282306153
-0,425522896
-1,280753217
-0,61532666
0,654881209
0,274771084
-0,178408653
0,603797361
0,860495794
0,311973264
0,247070588
0,22379256
0,175851356
-1,004470408
1,311483563
-0,879046662
-0,084703337
-1,852433119
0,154824025
-0,048189033
-1,674119332
-1,423844919
1,427045437
-0,69211583
0,652057674
0,446983669
-0,9639956
0,47182885
1,4565727
1,616787788
0,088926885
0,746208423
0,916729373
0,118232364
1,439516872
-1,829104573
-0,560052776
-2,358087713
-0,237683483
1,813311522
-1,311026115
-1,360217555
-1,424850917
-0,101315635
-0,022861985
0,842650141
0,736454924
0,602055156
-0,933726075
-0,34172318
1,083949085
1,431921175
1,951692382
-1,713586137
0,82569387
-1,421465735
1,868692064
1,129999377
1,031861772
-0,188722261
-0,282444026
0,254567653
-0,680915661
-0,941178546
-0,992694969
-1,538677847
0,319956802
0,363796507
-0,588084901
0,069307962
-1,325737814
1,610137461
-0,817811143
0,736696016
0,873284882
0,39771324
-3,061083281
-0,607947465
-0,269398943
0,978231711
-0,945961974
0,468813103
0,198132217
-0,488446815
0,624056654
-0,186953091
1,007078238
0,787839482
1,073084004
0,434794808
-0,666816182
0,382215168
1,113325185
0,698354775
1,105199216
1,19064472
1,11874159
-2,0341543
0,454488647
-1,051954033
0,819169724
-1,565666021
-0,891957599
-1,083625052
0,634226216
-1,848655298
-1,248578725
-0,986605784
-0,71789429
0,506298023
-0,082392408
-1,595351677
-0,12212077
0,244382991
-1,143702322
-1,36656362
0,367063898
0,397909257
-0,396985911
-0,722142252
-0,082000919
-0,257140093
-0,631334794
0,636745434
-0,197234992
2,135069582
0,627072139
0,361296424
0,874158878
-1,510598824
-0,711619011
1,661524561
0,715305232
0,792831277
0,938575761
-0,735624975
-0,840154415
1,950630302
-0,988765564
-0,104144212
-1,835692144
-1,594909981
1,406072725
-1,768593212
0,409780232
0,598745651
-0,316599683
1,080485617
-0,252323763
-0,468717362
-0,38306367
-1,578999803
1,116017563
0,637860745
0,569877165
1,04671311
-0,889526087
-0,339004146
1,43791657
0,054291386
-0,393788867
0,846133108
0,311085431
-0,252247249
-0,175461229
-0,034896851
-0,463559997
-2,859001463
1,011361814
1,646960267
-1,006891003
0,604535082
-2,125482304
-0,274308646
-0,6792325
1,396926974
1,006147331
-1,233908247
-1,299094575
0,196986939
-0,192844227
-0,766933412
0,132659685
0,13791513
-2,30937777
-1,347447988
0,875036999
0,201703685
-0,923782407
-0,60528002
-0,801721709
-2,351642648
1,32519491
-0,292636372
-0,555383736
0,277267529
0,769372734
-0,998503063
0,85042073
-0,140879402
-1,53632512
-0,226111058
-0,638174868
-0,77077454
0,691212031
0,388019399
0,771000394
2,174032092
-0,569090926
1,325113345
-2,733529403
-0,332310519
-0,491833918
0,944114931
-0,858368329
-0,026867864
0,247207066
-1,760642319
-0,110809549
0,418701983
0,144559958
1,010819718
1,405241934
0,007663885
-0,826698317
0,358874899
-0,122700362
0,99010791
0,453360033
-0,10476296
1,72963141
-0,681259763
0,333864928
-0,099784618
-1,127285648
-0,094985923
1,256517604
1,161722504
-1,549746843
-0,049744915
-1,143669055
1,177883965
-1,101702342
-0,63291205
-0,743957853
-2,563140989
-1,55174472
0,818501771
-0,277513577
-0,288432978
1,737710939
0,743422604
-0,160900183
0,317034481
-0,987112703
1,419776548
-0,480378772
-0,806627617
1,157358627
-0,899642976
-0,4159488
-0,294996011
1,639156227
-1,127852571
1,675097366
2,466836103
0,031065137
-0,612902441
2,743487708
0,350638305
-0,304634018
-2,278684516
-1,469268706
-1,05868518
-1,274358868
-0,754514715
0,782869313
1,154866029
2,339197296
-0,243116787
-0,059295713
1,405104761
-1,131725228
-0,079987684
0,585706402
-0,18341598
-0,313098655
-0,367931638
0,132665864
0,588846582
-2,691026885
2,109790136
0,009806047
0,55984138
-0,099228466
0,337512581
-0,741522384
1,26457941
-0,81727144
0,405847464
-1,762100054
1,31846523
1,230066
-1,168697396
-1,715844999
-0,07017434
0,444975517
-0,413613008
-1,077230355
-0,461304347
0,442133921
1,503833532
0,754483641
1,388461501
1,092470415
-1,630654911
-0,363240409
0,002798876
-1,506231655
0,040854076
-0,0593723
1,039676899
0,13203354
-1,878957218
-0,404838871
0,026195243
-1,149285529
0,207826759
-1,599068045
0,691524033
0,362567948
0,200056111
-0,333896661
-0,134110258
0,821238538
-0,377804624
-0,006259463
1,119142498
-0,37143865
-0,258671772
-0,967175856
0,332046548
0,649214455
0,332272646
0,686553056
-0,280286633
0,963469568
1,275230491
-0,559272829
1,581813041
-1,097435701
0,138334048
-2,03528439
-0,214657383
-1,044066219
-1,658692462
-0,90284253
0,827193099
-0,296145147
1,10247922
-0,655585493
-1,131755675
0,356143079
0,116036864
1,044750986
-0,773327083
1,483706596
-1,77847943
-1,193647516
-1,161223879
0,461290716
-0,776023559
1,677948564
-0,26241783
-0,604604746
-2,540491527
-0,026541491
-0,206871631
-0,824196614
1,638766205
1,211475412
-0,244163707
1,334437089
-0,213562518
-0,097371058
0,160956194
1,128241223
0,382235175
1,396370377
0,211118103
0,59337791
1,935682093
-0,323369082
-0,174606106
-1,179948127
-1,404029189
-0,593574947
-0,59253299
0,208796557
-0,862462972
1,18083872
-0,955192682
-2,412451196
0,072530208
-0,27380964
-0,446297943
1,241164013
-0,178032625
-0,069624308
1,110500888
0,357863784
-0,321760241
-0,734406929
-0,2673842
1,12546095
0,547749659
0,068370519
0,629423312
-2,016832697
-0,368137386
-0,80508779
-1,550134699
0,048000739
0,086810913
0,116306389
-0,511758912
-0,688556007
0,269782153
-1,1850328
0,283333453
0,831343492
0,613717588
0,106137305
0,028425346
-0,921153335
-1,219261114
1,063184391
-0,82969861
-0,790087556
1,694803963
0,481697189
1,064788459
0,459407447
-0,720364935
-0,326073447
0,428193651
-1,394953784
-0,01343441
0,55289756
2,29036154
-1,125191967
0,370395173
-0,51687342
-1,215451431
0,272464059
-1,082863581
1,062088392
-0,515328046
-0,906897032
0,499779658
-1,16417889
1,444940781
-1,386686155
-0,14407326
0,640256658
2,055390151
0,795285491
0,648525998
2,243523686
-0,089584886
-1,032694141
2,462218028
0,780267052
-1,17278339
3,324471392
1,021326145
-0,349137016
-1,572437525
-0,260500446
0,431572645
0,018606259
-0,089419194
0,59951931
1,933883261
1,484737155
-0,014176872
0,393274073
0,092735172
-1,65852489
-0,468214407
1,142942179
-0,376780037
2,198272854
-1,358270553
-0,389331181
3,059139057
1,518739903
-0,50315303
0,448104039
0,376250455
-0,641504961
0,290363508
1,600844054
0,408360246
-0,364869304
-1,808742144
1,005754871
0,240594532
0,42264435
-0,808179952
-0,49122231
1,350679212
0,356662374
1,788218497
0,657169558
-1,485938051
-0,538531548
0,386235203
-1,159051189
1,041659177
-0,247504964
0,49207152
0,822499209
0,042793114
-0,598903117
-0,136438688
-0,545038099
-0,226534357
-0,324925149
0,437302041
-0,150567873
0,638003557
-0,631586631
1,333677105
0,644677505
0,063026779
0,559670189
-2,353644262
1,032587899
0,458997871
0,270872783
-0,422231076
-0,920005397
-0,021686715
1,059639611
-0,123306243
1,199067313
0,907551921
0,63092316
0,833393628
1,634393796
-0,889997048
-1,090932231
0,479827999
-1,403314561
0,412762413
-1,304740043
1,510863621
0,479890822
0,301497645
-1,343329499
-0,252201383
-2,302965396
0,845539976
-0,396967906
1,070780263
0,120471583
-0,303653254
0,703846767
0,869232563
-0,566881029
-0,271536657
-1,105300928
-0,362157423
-0,560812784
-0,916667202
-0,407365941
0,390596826
0,257226288
-0,017654569
-0,16751468
1,108744414
1,406756408
-0,701778809
0,095562856
-0,329584847
0,666888886
0,077461794
-1,632406632
-2,054982661
-0,422503811
-0,388763725
-0,041404007
-0,088964468
0,508707185
0,261157639
2,106823869
1,803581904
-0,118503889
0,419385152
2,042910824
1,143163267
-1,453783799
-0,687291884
-0,663420789
0,39383196
-0,79364902
0,460359756
1,397041639
1,45391674
-0,338159866
-0,214439767
-1,196993042
-0,959300196
-0,75972062
0,179556033
-0,379330949
-0,15109641
0,01233731
0,702200462
1,749691887
0,734960902
-1,023728745
-0,860392634
-0,048818647
0,237423657
-0,017866271
1,394845946
0,46391348
0,704127454
-1,762834989
1,309752982
-0,79439988
-0,028157408
0,227008567
0,045242659
-1,274349345
0,973985382
0,166977028
-0,792196275
-0,282259897
-1,539100335
-0,008161626
-0,318748442
-0,839528738
0,424775459
0,825198436
0,382675869
-0,596671047
-0,379540976
0,052699146
-0,463749617
-0,920419502
0,98351211
0,036115449
-0,904003639
0,028537689
0,113418263
1,565847084
-0,58694062
1,070734924
0,592388179
0,578456564
0,68471301
-0,423155221
-0,796481936
1,141262613
-0,450064597
0,12760274
-0,167450286
0,026805624
-0,605861079
0,009318353
-0,029287516
0,221089336
0,54864688
1,279379239
1,256064722
1,034665872
0,111813631
-0,355346088
-1,437946622
0,551618372
0,838926778
-0,099478597
-0,12667696
0,034905382
-1,2764164
2,709326465
-1,093254386
0,487879431
-0,486887357
-1,093996609
0,771478766
0,711946204
-0,086507775
0,158228582
-1,659566238
-0,285318454
2,059186723
-1,418944279
1,92613144
1,066079577
-1,393035063
2,222232609
-0,421688849
1,775965755
0,704936409
0,306913905
0,420673689
-0,022689607
0,528457935
-1,440087784
-0,168845534
-0,545660274
-2,157284339
-0,364791658
1,409850199
-0,205282102
-0,780652513
1,559983659
-0,788928953
1,039806697
0,598329449
-1,600955391
-0,671329459
0,71789172
-0,353153716
0,14448563
-2,710401984
0,019996358
-0,83604661
-0,268654482
1,446871248
-0,621603165
0,278461506
-0,683394431
0,985395174
-0,648375878
0,313510596
0,007113968
1,313087376
-0,257230383
-0,725772331
-0,520549839
0,536352929
0,301586403
0,9951945
0,427088195
0,054026401
0,085156275
0,028625229
-1,28540165
-0,344736621
0,281159118
-0,433136834
-0,991971405
-1,137345873
-1,30067726
0,975590066
0,368078434
-0,986794313
0,215385333
-0,499932876
1,167265415
0,41476903
0,406639477
1,298088524
0,212794751
0,569327154
0,179763564
-0,54462932
1,38826171
0,32658518
-0,600396599
0,861621807
0,73192347
-0,784213051
-0,77641844
-1,330614977
0,448312372
1,390980456
2,044985075
-0,747095679
0,611354827
0,06285512
-0,993341296
0,741644352
0,752291358
1,670848881
0,069664736
0,564432286
1,249486565
1,220704605
0,654761399
-0,675279988
1,828323051
-0,503877221
1,799440275
-1,570456737
-0,538953133
-1,276413105
-0,118343266
0,834677182
1,015381444
-0,938814177
1,191383198
0,76427179
-1,107395741
0,21003775
-1,939115527
0,757976603
0,398327001
-0,99867969
-1,747352163
1,636840888
-0,390527322
0,642697167
-0,991893446
1,037813845
0,883726423
-0,701470351
-0,900609169
-0,100182956
-0,100250259
0,092481992
-0,269321505
0,52477796
1,447882325
1,100802604
1,179045501
-1,074671397
-0,594237101
0,664438901
-0,369019722
1,549360064
0,676650125
0,206379832
1,631139561
-1,017636032
1,311836654
0,231097851
-0,677701221
-0,609118783
0,720051335
-1,144806114
-1,879459641
-0,059145886
-0,399395353
-0,758501948
-0,670723197
0,251340739
-2,518399184
-1,089628865
0,182380409
0,154192696
-0,747887046
-0,20247113
1,606232683
-0,539975132
-1,154116305
-0,916157394
0,241417999
-0,471883853
-1,754932841
1,037618149
0,489914201
0,678977354
-1,514442099
1,603249361
1,686824499
0,055855482
-1,251422843
-1,06278617
1,341287291
0,274013411
-0,614707295
-0,990605379
-0,725927807
0,135418426
-1,280978292
-0,164534776
0,978755131
-1,768810909
0,302860167
0,798856183
0,162372565
0,3023679
1,162961902
-0,959566283
-0,29764991
1,579086162
0,50379059
